activity,country,legal_status,notes,topic
drive without registration,Saudi Arabia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Serbia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Singapore,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Slovakia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Slovenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,South Africa,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,South Korea,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Spain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Sri Lanka,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Suriname,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Sweden,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Switzerland,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Taiwan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Tanzania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Thailand,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Tunisia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Turkey,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Uganda,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Ukraine,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,United Arab Emirates,illegal,Driving an unregistered vehicle is illegal in the UAE and can lead to fines and confiscation.,vehicles
drive without registration,United Kingdom,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,United States,illegal,Driving an unregistered vehicle is illegal in the US and subject to fines and penalties.,vehicles
drive without registration,Uruguay,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Uzbekistan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Venezuela,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Vietnam,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without registration,Zimbabwe,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Albania,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Algeria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Argentina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Armenia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Australia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Austria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Azerbaijan,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Bahrain,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Bangladesh,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Belgium,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Bolivia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Bosnia and Herzegovina,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Brazil,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Bulgaria,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Cambodia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Canada,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Chile,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,China,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
drive without tax,Colombia,illegal,Estimated legal status based on general regulations. Verify locally.,vehicles
